,test_id,gene_id
582,ENSG00000042088.13,ENSG00000042088.13
583,ENSG00000042286.14,ENSG00000042286.14
584,ENSG00000042304.11,ENSG00000042304.11
585,ENSG00000042317.16,ENSG00000042317.16
586,ENSG00000042429.11,ENSG00000042429.11
587,ENSG00000042445.13,ENSG00000042445.13
588,ENSG00000042493.15,ENSG00000042493.15
589,ENSG00000042753.11,ENSG00000042753.11
590,ENSG00000042781.12,ENSG00000042781.12
591,ENSG00000042813.7,ENSG00000042813.7
592,ENSG00000042832.11,ENSG00000042832.11
593,ENSG00000042980.12,ENSG00000042980.12
594,ENSG00000043039.6,ENSG00000043039.6
595,ENSG00000043093.13,ENSG00000043093.13
596,ENSG00000043143.20,ENSG00000043143.20
597,ENSG00000043355.11,ENSG00000043355.11
598,ENSG00000043462.11,ENSG00000043462.11
599,ENSG00000043514.16,ENSG00000043514.16
600,ENSG00000043591.5,ENSG00000043591.5
601,ENSG00000044012.3,ENSG00000044012.3
602,ENSG00000044090.8,ENSG00000044090.8
603,ENSG00000044115.20,ENSG00000044115.20
604,ENSG00000044446.11,ENSG00000044446.11
605,ENSG00000044459.14,ENSG00000044459.14
606,ENSG00000044524.10,ENSG00000044524.10
607,ENSG00000044574.7,ENSG00000044574.7
608,ENSG00000046604.12,ENSG00000046604.12
609,ENSG00000046647.13,ENSG00000046647.13
610,ENSG00000046651.14,ENSG00000046651.14
611,ENSG00000046653.14,ENSG00000046653.14
612,ENSG00000046774.9,ENSG00000046774.9
613,ENSG00000046889.18,ENSG00000046889.18
614,ENSG00000047056.15,ENSG00000047056.15
615,ENSG00000047188.15,ENSG00000047188.15
616,ENSG00000047230.14,ENSG00000047230.14
617,ENSG00000047249.17,ENSG00000047249.17
618,ENSG00000047315.15,ENSG00000047315.15
619,ENSG00000047346.12,ENSG00000047346.12
620,ENSG00000047365.11,ENSG00000047365.11
621,ENSG00000047410.13,ENSG00000047410.13
622,ENSG00000047457.13,ENSG00000047457.13
623,ENSG00000047578.12,ENSG00000047578.12
624,ENSG00000047579.19,ENSG00000047579.19
625,ENSG00000047597.6,ENSG00000047597.6
626,ENSG00000047617.14,ENSG00000047617.14
627,ENSG00000047621.11,ENSG00000047621.11
628,ENSG00000047634.14,ENSG00000047634.14
629,ENSG00000047644.18,ENSG00000047644.18
630,ENSG00000047648.21,ENSG00000047648.21
631,ENSG00000047662.4,ENSG00000047662.4
632,ENSG00000047849.21,ENSG00000047849.21
633,ENSG00000047932.13,ENSG00000047932.13
634,ENSG00000047936.10,ENSG00000047936.10
635,ENSG00000048028.11,ENSG00000048028.11
636,ENSG00000048052.21,ENSG00000048052.21
637,ENSG00000048140.17,ENSG00000048140.17
638,ENSG00000048162.20,ENSG00000048162.20
639,ENSG00000048342.15,ENSG00000048342.15
640,ENSG00000048392.11,ENSG00000048392.11
641,ENSG00000048405.9,ENSG00000048405.9
642,ENSG00000048462.10,ENSG00000048462.10
643,ENSG00000048471.13,ENSG00000048471.13
644,ENSG00000048540.14,ENSG00000048540.14
645,ENSG00000048544.5,ENSG00000048544.5
646,ENSG00000048545.13,ENSG00000048545.13
647,ENSG00000048649.13,ENSG00000048649.13
648,ENSG00000048707.15,ENSG00000048707.15
649,ENSG00000048740.18,ENSG00000048740.18
650,ENSG00000048828.16,ENSG00000048828.16
651,ENSG00000048991.16,ENSG00000048991.16
652,ENSG00000049089.14,ENSG00000049089.14
653,ENSG00000049130.15,ENSG00000049130.15
654,ENSG00000049167.14,ENSG00000049167.14
655,ENSG00000049192.14,ENSG00000049192.14
656,ENSG00000049239.12,ENSG00000049239.12
657,ENSG00000049245.12,ENSG00000049245.12
658,ENSG00000049246.14,ENSG00000049246.14
659,ENSG00000049247.13,ENSG00000049247.13
660,ENSG00000049249.8,ENSG00000049249.8
661,ENSG00000049283.17,ENSG00000049283.17
662,ENSG00000049323.15,ENSG00000049323.15
663,ENSG00000049449.9,ENSG00000049449.9
664,ENSG00000049540.16,ENSG00000049540.16
665,ENSG00000049541.10,ENSG00000049541.10
666,ENSG00000049618.23,ENSG00000049618.23
667,ENSG00000049656.13,ENSG00000049656.13
668,ENSG00000049759.17,ENSG00000049759.17
669,ENSG00000049768.14,ENSG00000049768.14
670,ENSG00000049769.12,ENSG00000049769.12
671,ENSG00000049860.13,ENSG00000049860.13
672,ENSG00000049883.14,ENSG00000049883.14
673,ENSG00000050030.14,ENSG00000050030.14
674,ENSG00000050130.17,ENSG00000050130.17
675,ENSG00000050165.17,ENSG00000050165.17
676,ENSG00000050327.14,ENSG00000050327.14
677,ENSG00000050344.8,ENSG00000050344.8
678,ENSG00000050393.11,ENSG00000050393.11
679,ENSG00000050405.13,ENSG00000050405.13
680,ENSG00000050426.15,ENSG00000050426.15
681,ENSG00000050438.16,ENSG00000050438.16
682,ENSG00000050555.17,ENSG00000050555.17
683,ENSG00000050628.20,ENSG00000050628.20
684,ENSG00000050730.15,ENSG00000050730.15
685,ENSG00000050748.17,ENSG00000050748.17
686,ENSG00000050767.16,ENSG00000050767.16
687,ENSG00000050820.16,ENSG00000050820.16
688,ENSG00000051009.10,ENSG00000051009.10
689,ENSG00000051108.14,ENSG00000051108.14
690,ENSG00000051128.18,ENSG00000051128.18
691,ENSG00000051180.16,ENSG00000051180.16
692,ENSG00000051341.13,ENSG00000051341.13
693,ENSG00000051382.8,ENSG00000051382.8
694,ENSG00000051523.10,ENSG00000051523.10
695,ENSG00000051596.9,ENSG00000051596.9
696,ENSG00000051620.10,ENSG00000051620.10
697,ENSG00000051825.14,ENSG00000051825.14
698,ENSG00000052126.14,ENSG00000052126.14
699,ENSG00000052344.15,ENSG00000052344.15
700,ENSG00000052723.11,ENSG00000052723.11
701,ENSG00000052749.13,ENSG00000052749.13
702,ENSG00000052795.12,ENSG00000052795.12
703,ENSG00000052802.12,ENSG00000052802.12
704,ENSG00000052841.14,ENSG00000052841.14
705,ENSG00000052850.6,ENSG00000052850.6
706,ENSG00000053108.16,ENSG00000053108.16
707,ENSG00000053254.15,ENSG00000053254.15
708,ENSG00000053328.8,ENSG00000053328.8
709,ENSG00000053371.12,ENSG00000053371.12
710,ENSG00000053372.4,ENSG00000053372.4
711,ENSG00000053438.9,ENSG00000053438.9
712,ENSG00000053501.12,ENSG00000053501.12
713,ENSG00000053524.12,ENSG00000053524.12
714,ENSG00000053702.14,ENSG00000053702.14
715,ENSG00000053747.16,ENSG00000053747.16
716,ENSG00000053770.11,ENSG00000053770.11
717,ENSG00000053900.10,ENSG00000053900.10
718,ENSG00000053918.16,ENSG00000053918.16
719,ENSG00000054116.11,ENSG00000054116.11
720,ENSG00000054118.14,ENSG00000054118.14
721,ENSG00000054148.17,ENSG00000054148.17
722,ENSG00000054179.11,ENSG00000054179.11
723,ENSG00000054219.10,ENSG00000054219.10
724,ENSG00000054267.21,ENSG00000054267.21
725,ENSG00000054277.13,ENSG00000054277.13
726,ENSG00000054282.15,ENSG00000054282.15
727,ENSG00000054356.13,ENSG00000054356.13
728,ENSG00000054392.12,ENSG00000054392.12
729,ENSG00000054523.17,ENSG00000054523.17
730,ENSG00000054598.7,ENSG00000054598.7
731,ENSG00000054611.13,ENSG00000054611.13
732,ENSG00000054654.16,ENSG00000054654.16
733,ENSG00000054690.13,ENSG00000054690.13
734,ENSG00000054793.13,ENSG00000054793.13
735,ENSG00000054796.12,ENSG00000054796.12
736,ENSG00000054803.3,ENSG00000054803.3
737,ENSG00000054938.15,ENSG00000054938.15
738,ENSG00000054965.10,ENSG00000054965.10
739,ENSG00000054967.12,ENSG00000054967.12
740,ENSG00000054983.16,ENSG00000054983.16
741,ENSG00000055044.10,ENSG00000055044.10
742,ENSG00000055070.16,ENSG00000055070.16
743,ENSG00000055118.14,ENSG00000055118.14
744,ENSG00000055130.15,ENSG00000055130.15
745,ENSG00000055147.18,ENSG00000055147.18
746,ENSG00000055163.19,ENSG00000055163.19
747,ENSG00000055208.18,ENSG00000055208.18
748,ENSG00000055211.13,ENSG00000055211.13
749,ENSG00000055332.17,ENSG00000055332.17
750,ENSG00000055483.19,ENSG00000055483.19
751,ENSG00000055609.17,ENSG00000055609.17
752,ENSG00000055732.12,ENSG00000055732.12
753,ENSG00000055813.5,ENSG00000055813.5
754,ENSG00000055917.15,ENSG00000055917.15
755,ENSG00000055950.16,ENSG00000055950.16
756,ENSG00000055955.15,ENSG00000055955.15
757,ENSG00000055957.10,ENSG00000055957.10
758,ENSG00000056050.6,ENSG00000056050.6
759,ENSG00000056097.15,ENSG00000056097.15
760,ENSG00000056277.15,ENSG00000056277.15
761,ENSG00000056291.17,ENSG00000056291.17
762,ENSG00000056487.15,ENSG00000056487.15
763,ENSG00000056558.10,ENSG00000056558.10
764,ENSG00000056586.15,ENSG00000056586.15
765,ENSG00000056736.9,ENSG00000056736.9
766,ENSG00000056972.18,ENSG00000056972.18
767,ENSG00000056998.19,ENSG00000056998.19
768,ENSG00000057019.15,ENSG00000057019.15
769,ENSG00000057149.15,ENSG00000057149.15
770,ENSG00000057252.12,ENSG00000057252.12
771,ENSG00000057294.14,ENSG00000057294.14
772,ENSG00000057468.6,ENSG00000057468.6
773,ENSG00000057593.13,ENSG00000057593.13
774,ENSG00000057608.16,ENSG00000057608.16
775,ENSG00000057657.16,ENSG00000057657.16
776,ENSG00000057663.15,ENSG00000057663.15
777,ENSG00000057704.12,ENSG00000057704.12
778,ENSG00000057757.9,ENSG00000057757.9
779,ENSG00000057935.13,ENSG00000057935.13
780,ENSG00000058056.8,ENSG00000058056.8
781,ENSG00000058063.15,ENSG00000058063.15
782,ENSG00000058085.14,ENSG00000058085.14
783,ENSG00000058091.16,ENSG00000058091.16
784,ENSG00000058262.9,ENSG00000058262.9
785,ENSG00000058272.18,ENSG00000058272.18
786,ENSG00000058335.15,ENSG00000058335.15
787,ENSG00000058404.19,ENSG00000058404.19
788,ENSG00000058453.16,ENSG00000058453.16
789,ENSG00000058600.15,ENSG00000058600.15
790,ENSG00000058668.14,ENSG00000058668.14
791,ENSG00000058673.16,ENSG00000058673.16
792,ENSG00000058729.10,ENSG00000058729.10
793,ENSG00000058799.14,ENSG00000058799.14
794,ENSG00000058804.11,ENSG00000058804.11
795,ENSG00000058866.14,ENSG00000058866.14
796,ENSG00000059122.16,ENSG00000059122.16
797,ENSG00000059145.18,ENSG00000059145.18
798,ENSG00000059377.16,ENSG00000059377.16
799,ENSG00000059378.12,ENSG00000059378.12
800,ENSG00000059573.8,ENSG00000059573.8
801,ENSG00000059588.9,ENSG00000059588.9
802,ENSG00000059691.11,ENSG00000059691.11
803,ENSG00000059728.10,ENSG00000059728.10
804,ENSG00000059758.7,ENSG00000059758.7
805,ENSG00000059769.19,ENSG00000059769.19
806,ENSG00000059804.15,ENSG00000059804.15
807,ENSG00000059915.16,ENSG00000059915.16
808,ENSG00000060069.16,ENSG00000060069.16
809,ENSG00000060138.12,ENSG00000060138.12
810,ENSG00000060140.8,ENSG00000060140.8
811,ENSG00000060237.16,ENSG00000060237.16
812,ENSG00000060303.5,ENSG00000060303.5
813,ENSG00000060339.13,ENSG00000060339.13
814,ENSG00000060491.16,ENSG00000060491.16
815,ENSG00000060558.3,ENSG00000060558.3
816,ENSG00000060566.13,ENSG00000060566.13
817,ENSG00000060642.10,ENSG00000060642.10
818,ENSG00000060656.19,ENSG00000060656.19
819,ENSG00000060688.12,ENSG00000060688.12
820,ENSG00000060709.15,ENSG00000060709.15
821,ENSG00000060718.21,ENSG00000060718.21
822,ENSG00000060749.15,ENSG00000060749.15
823,ENSG00000060762.18,ENSG00000060762.18
824,ENSG00000060971.17,ENSG00000060971.17
825,ENSG00000060982.14,ENSG00000060982.14
826,ENSG00000061273.17,ENSG00000061273.17
827,ENSG00000061337.15,ENSG00000061337.15
828,ENSG00000061455.10,ENSG00000061455.10
829,ENSG00000061492.11,ENSG00000061492.11
830,ENSG00000061656.9,ENSG00000061656.9
831,ENSG00000061676.14,ENSG00000061676.14
832,ENSG00000061794.12,ENSG00000061794.12
833,ENSG00000061918.12,ENSG00000061918.12
834,ENSG00000061936.9,ENSG00000061936.9
835,ENSG00000061938.17,ENSG00000061938.17
836,ENSG00000061987.15,ENSG00000061987.15
837,ENSG00000062038.13,ENSG00000062038.13
838,ENSG00000062096.14,ENSG00000062096.14
839,ENSG00000062194.15,ENSG00000062194.15
840,ENSG00000062282.14,ENSG00000062282.14
841,ENSG00000062370.16,ENSG00000062370.16
842,ENSG00000062485.18,ENSG00000062485.18
843,ENSG00000062524.15,ENSG00000062524.15
844,ENSG00000062582.13,ENSG00000062582.13
845,ENSG00000062598.17,ENSG00000062598.17
846,ENSG00000062650.18,ENSG00000062650.18
847,ENSG00000062716.12,ENSG00000062716.12
848,ENSG00000062725.9,ENSG00000062725.9
849,ENSG00000062822.13,ENSG00000062822.13
850,ENSG00000063015.19,ENSG00000063015.19
851,ENSG00000063046.17,ENSG00000063046.17
852,ENSG00000063127.15,ENSG00000063127.15
853,ENSG00000063169.10,ENSG00000063169.10
854,ENSG00000063176.15,ENSG00000063176.15
855,ENSG00000063177.12,ENSG00000063177.12
856,ENSG00000063180.8,ENSG00000063180.8
857,ENSG00000063241.7,ENSG00000063241.7
858,ENSG00000063244.12,ENSG00000063244.12
859,ENSG00000063245.14,ENSG00000063245.14
860,ENSG00000063322.13,ENSG00000063322.13
861,ENSG00000063438.16,ENSG00000063438.16
862,ENSG00000063515.2,ENSG00000063515.2
863,ENSG00000063587.14,ENSG00000063587.14
864,ENSG00000063601.16,ENSG00000063601.16
865,ENSG00000063660.8,ENSG00000063660.8
866,ENSG00000063761.15,ENSG00000063761.15
867,ENSG00000063854.12,ENSG00000063854.12
868,ENSG00000063978.15,ENSG00000063978.15
869,ENSG00000064012.21,ENSG00000064012.21
870,ENSG00000064042.17,ENSG00000064042.17
871,ENSG00000064102.14,ENSG00000064102.14
872,ENSG00000064115.10,ENSG00000064115.10
873,ENSG00000064195.7,ENSG00000064195.7
874,ENSG00000064199.6,ENSG00000064199.6
875,ENSG00000064201.15,ENSG00000064201.15
876,ENSG00000064205.10,ENSG00000064205.10
877,ENSG00000064218.4,ENSG00000064218.4
878,ENSG00000064225.12,ENSG00000064225.12
879,ENSG00000064270.12,ENSG00000064270.12
880,ENSG00000064300.8,ENSG00000064300.8
881,ENSG00000064309.14,ENSG00000064309.14
882,ENSG00000064313.11,ENSG00000064313.11
883,ENSG00000064393.15,ENSG00000064393.15
884,ENSG00000064419.13,ENSG00000064419.13
885,ENSG00000064489.22,ENSG00000064489.22
886,ENSG00000064490.13,ENSG00000064490.13
887,ENSG00000064545.14,ENSG00000064545.14
888,ENSG00000064547.13,ENSG00000064547.13
889,ENSG00000064601.18,ENSG00000064601.18
890,ENSG00000064607.16,ENSG00000064607.16
891,ENSG00000064651.13,ENSG00000064651.13
892,ENSG00000064652.10,ENSG00000064652.10
893,ENSG00000064655.18,ENSG00000064655.18
894,ENSG00000064666.14,ENSG00000064666.14
895,ENSG00000064687.12,ENSG00000064687.12
896,ENSG00000064692.18,ENSG00000064692.18
897,ENSG00000064703.11,ENSG00000064703.11
898,ENSG00000064726.9,ENSG00000064726.9
899,ENSG00000064763.10,ENSG00000064763.10
900,ENSG00000064787.13,ENSG00000064787.13
901,ENSG00000064835.10,ENSG00000064835.10
902,ENSG00000064886.13,ENSG00000064886.13
903,ENSG00000064932.15,ENSG00000064932.15
904,ENSG00000064933.17,ENSG00000064933.17
905,ENSG00000064961.18,ENSG00000064961.18
906,ENSG00000064989.12,ENSG00000064989.12
907,ENSG00000064995.17,ENSG00000064995.17
908,ENSG00000064999.14,ENSG00000064999.14
909,ENSG00000065000.17,ENSG00000065000.17
910,ENSG00000065029.14,ENSG00000065029.14
911,ENSG00000065054.13,ENSG00000065054.13
912,ENSG00000065057.7,ENSG00000065057.7
913,ENSG00000065060.16,ENSG00000065060.16
914,ENSG00000065135.10,ENSG00000065135.10
915,ENSG00000065150.18,ENSG00000065150.18
916,ENSG00000065154.11,ENSG00000065154.11
917,ENSG00000065183.15,ENSG00000065183.15
918,ENSG00000065243.19,ENSG00000065243.19
919,ENSG00000065268.10,ENSG00000065268.10
920,ENSG00000065308.4,ENSG00000065308.4
921,ENSG00000065320.8,ENSG00000065320.8
922,ENSG00000065325.12,ENSG00000065325.12
923,ENSG00000065328.16,ENSG00000065328.16
924,ENSG00000065357.19,ENSG00000065357.19
925,ENSG00000065361.15,ENSG00000065361.15
926,ENSG00000065371.17,ENSG00000065371.17
927,ENSG00000065413.19,ENSG00000065413.19
928,ENSG00000065427.14,ENSG00000065427.14
929,ENSG00000065457.10,ENSG00000065457.10
930,ENSG00000065485.19,ENSG00000065485.19
931,ENSG00000065491.8,ENSG00000065491.8
932,ENSG00000065518.7,ENSG00000065518.7
933,ENSG00000065526.10,ENSG00000065526.10
934,ENSG00000065534.18,ENSG00000065534.18
935,ENSG00000065548.17,ENSG00000065548.17
936,ENSG00000065559.14,ENSG00000065559.14
937,ENSG00000065600.12,ENSG00000065600.12
938,ENSG00000065609.14,ENSG00000065609.14
939,ENSG00000065613.13,ENSG00000065613.13
940,ENSG00000065615.13,ENSG00000065615.13
941,ENSG00000065618.19,ENSG00000065618.19
942,ENSG00000065621.14,ENSG00000065621.14
943,ENSG00000065665.20,ENSG00000065665.20
944,ENSG00000065675.14,ENSG00000065675.14
945,ENSG00000065717.14,ENSG00000065717.14
946,ENSG00000065802.11,ENSG00000065802.11
947,ENSG00000065809.13,ENSG00000065809.13
948,ENSG00000065833.8,ENSG00000065833.8
949,ENSG00000065882.15,ENSG00000065882.15
950,ENSG00000065883.15,ENSG00000065883.15
951,ENSG00000065911.11,ENSG00000065911.11
952,ENSG00000065923.9,ENSG00000065923.9
953,ENSG00000065970.8,ENSG00000065970.8
954,ENSG00000065978.18,ENSG00000065978.18
955,ENSG00000065989.15,ENSG00000065989.15
956,ENSG00000066027.11,ENSG00000066027.11
957,ENSG00000066032.18,ENSG00000066032.18
958,ENSG00000066044.14,ENSG00000066044.14
959,ENSG00000066056.13,ENSG00000066056.13
960,ENSG00000066084.12,ENSG00000066084.12
961,ENSG00000066117.14,ENSG00000066117.14
962,ENSG00000066135.12,ENSG00000066135.12
963,ENSG00000066136.20,ENSG00000066136.20
964,ENSG00000066185.12,ENSG00000066185.12
965,ENSG00000066230.11,ENSG00000066230.11
966,ENSG00000066248.14,ENSG00000066248.14
967,ENSG00000066279.17,ENSG00000066279.17
968,ENSG00000066294.14,ENSG00000066294.14
969,ENSG00000066322.14,ENSG00000066322.14
970,ENSG00000066336.11,ENSG00000066336.11
971,ENSG00000066379.14,ENSG00000066379.14
972,ENSG00000066382.16,ENSG00000066382.16
973,ENSG00000066405.12,ENSG00000066405.12
974,ENSG00000066422.4,ENSG00000066422.4
975,ENSG00000066427.22,ENSG00000066427.22
976,ENSG00000066455.12,ENSG00000066455.12
977,ENSG00000066468.22,ENSG00000066468.22
978,ENSG00000066557.5,ENSG00000066557.5
979,ENSG00000066583.11,ENSG00000066583.11
980,ENSG00000066629.17,ENSG00000066629.17
981,ENSG00000066651.19,ENSG00000066651.19
982,ENSG00000066654.13,ENSG00000066654.13
983,ENSG00000066697.14,ENSG00000066697.14
984,ENSG00000066735.14,ENSG00000066735.14
985,ENSG00000066739.11,ENSG00000066739.11
986,ENSG00000066777.8,ENSG00000066777.8
987,ENSG00000066813.14,ENSG00000066813.14
988,ENSG00000066827.15,ENSG00000066827.15
989,ENSG00000066855.15,ENSG00000066855.15
990,ENSG00000066923.17,ENSG00000066923.17
991,ENSG00000066926.10,ENSG00000066926.10
992,ENSG00000066933.15,ENSG00000066933.15
993,ENSG00000067048.16,ENSG00000067048.16
994,ENSG00000067057.16,ENSG00000067057.16
995,ENSG00000067064.11,ENSG00000067064.11
996,ENSG00000067066.16,ENSG00000067066.16
997,ENSG00000067082.14,ENSG00000067082.14
998,ENSG00000067113.16,ENSG00000067113.16
999,ENSG00000067141.16,ENSG00000067141.16
1000,ENSG00000067167.7,ENSG00000067167.7
1001,ENSG00000067177.14,ENSG00000067177.14
1002,ENSG00000067182.7,ENSG00000067182.7
1003,ENSG00000067191.15,ENSG00000067191.15
1004,ENSG00000067208.14,ENSG00000067208.14
1005,ENSG00000067221.13,ENSG00000067221.13
1006,ENSG00000067225.17,ENSG00000067225.17
1007,ENSG00000067248.9,ENSG00000067248.9
1008,ENSG00000067334.13,ENSG00000067334.13
1009,ENSG00000067365.14,ENSG00000067365.14
1010,ENSG00000067369.13,ENSG00000067369.13
1011,ENSG00000067445.20,ENSG00000067445.20
1012,ENSG00000067533.5,ENSG00000067533.5
1013,ENSG00000067560.10,ENSG00000067560.10
1014,ENSG00000067596.11,ENSG00000067596.11
1015,ENSG00000067601.7,ENSG00000067601.7
1016,ENSG00000067606.16,ENSG00000067606.16
1017,ENSG00000067646.11,ENSG00000067646.11
1018,ENSG00000067704.9,ENSG00000067704.9
1019,ENSG00000067715.13,ENSG00000067715.13
1020,ENSG00000067798.15,ENSG00000067798.15
1021,ENSG00000067829.18,ENSG00000067829.18
1022,ENSG00000067836.12,ENSG00000067836.12
1023,ENSG00000067840.12,ENSG00000067840.12
1024,ENSG00000067842.17,ENSG00000067842.17
1025,ENSG00000067900.7,ENSG00000067900.7
1026,ENSG00000067955.13,ENSG00000067955.13
1027,ENSG00000067992.13,ENSG00000067992.13
1028,ENSG00000068001.13,ENSG00000068001.13
1029,ENSG00000068024.16,ENSG00000068024.16
1030,ENSG00000068028.17,ENSG00000068028.17
1031,ENSG00000068078.18,ENSG00000068078.18
1032,ENSG00000068079.7,ENSG00000068079.7
1033,ENSG00000068097.14,ENSG00000068097.14
1034,ENSG00000068120.14,ENSG00000068120.14
1035,ENSG00000068137.14,ENSG00000068137.14
1036,ENSG00000068305.17,ENSG00000068305.17
1037,ENSG00000068308.13,ENSG00000068308.13
1038,ENSG00000068323.16,ENSG00000068323.16
1039,ENSG00000068354.15,ENSG00000068354.15
1040,ENSG00000068366.19,ENSG00000068366.19
1041,ENSG00000068383.18,ENSG00000068383.18
1042,ENSG00000068394.10,ENSG00000068394.10
1043,ENSG00000068400.13,ENSG00000068400.13
1044,ENSG00000068438.14,ENSG00000068438.14
1045,ENSG00000068489.12,ENSG00000068489.12
1046,ENSG00000068615.18,ENSG00000068615.18
1047,ENSG00000068650.18,ENSG00000068650.18
1048,ENSG00000068654.15,ENSG00000068654.15
1049,ENSG00000068697.6,ENSG00000068697.6
1050,ENSG00000068724.15,ENSG00000068724.15
1051,ENSG00000068745.14,ENSG00000068745.14
1052,ENSG00000068781.21,ENSG00000068781.21
1053,ENSG00000068784.12,ENSG00000068784.12
1054,ENSG00000068796.16,ENSG00000068796.16
1055,ENSG00000068831.18,ENSG00000068831.18
1056,ENSG00000068878.14,ENSG00000068878.14
1057,ENSG00000068885.14,ENSG00000068885.14
1058,ENSG00000068903.19,ENSG00000068903.19
1059,ENSG00000068912.13,ENSG00000068912.13
1060,ENSG00000068971.13,ENSG00000068971.13
1061,ENSG00000068976.13,ENSG00000068976.13
1062,ENSG00000068985.4,ENSG00000068985.4
1063,ENSG00000069011.15,ENSG00000069011.15
1064,ENSG00000069018.18,ENSG00000069018.18
1065,ENSG00000069020.18,ENSG00000069020.18
1066,ENSG00000069122.18,ENSG00000069122.18
1067,ENSG00000069188.16,ENSG00000069188.16
1068,ENSG00000069206.15,ENSG00000069206.15
1069,ENSG00000069248.11,ENSG00000069248.11
1070,ENSG00000069275.12,ENSG00000069275.12
1071,ENSG00000069329.17,ENSG00000069329.17
1072,ENSG00000069345.11,ENSG00000069345.11
1073,ENSG00000069399.14,ENSG00000069399.14
1074,ENSG00000069424.14,ENSG00000069424.14
1075,ENSG00000069431.11,ENSG00000069431.11
1076,ENSG00000069482.6,ENSG00000069482.6
1077,ENSG00000069493.14,ENSG00000069493.14
1078,ENSG00000069509.5,ENSG00000069509.5
1079,ENSG00000069535.13,ENSG00000069535.13
